SID,SCHID,GENDER,Y2S2_1,Y2S2_2,Y2S2_3,Y2S2_4,Y2S2_5,Y2S2_6,Y2S2_7,Y2S2_8,Y2S2_9,Y2S2_10,Y2S2_11,Y2S2_12,Y2S2_13,Y2S2_14,Y2S2_15,Y2S2_16,Y2S2_17,Y2S2_18,Y2S2_19,Y2S2_20,Y2S2_21,Y2S2_22,Y2S2_23,Y2S2_24,Y2S2_25,Y2S2_26,Y2S2_27,Y2S2_28,Y2S2_29,Y2S2_30,Y2L3_1,Y2L3_2,Y2L3_3,Y2L3_4,Y2L6_15,Y2L6_16,Y2L6_17,Y2L6_18,Y2L6_19,Y2L6_5,Y2L6_6,Y2L6_7,Y2L6_8,Y2L6_9,Y2L6_10,Y2L6_11,Y2L6_12,Y2L6_13,Y2L6_14,Y2S36_1,Y2S36_2,Y2S36_3,Y2KOR_S,Y2ENG_S,Y2MAT_S,Y2KOR_V,Y2ENG_V,Y2MAT_V
6071,130,1,4,3,3,3,3,2,3,2,3,3,3,3,3,4,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,72,37,25,424,366,335
6072,130,1,5,5,5,5,3,2,3,2,3,5,5,5,4,5,3,4,3,2,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,2,2,2,2,2,2,2,3,68,67,85,415,428,467
6073,130,1,5,5,5,5,5,4,4,4,4,5,4,4,4,4,3,4,3,4,3,3,5,3,4,4,3,3,5,5,4,4,3,3,3,3,4,4,4,4,4,3,3,4,4,4,3,2,4,2,2,5,2,5,39,25,45,335,311,397
6074,130,1,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,5,3,3,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,33,25,35,315,311,374
6075,130,1,2,3,1,1,2,3,1,5,3,1,1,1,1,1,1,2,1,3,1,1,2,1,1,3,1,3,4,3,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1,4,67,34,55,407,356,415
6076,130,1,4,3,3,5,4,2,4,2,4,3,3,3,4,4,4,4,4,3,2,2,2,1,2,3,3,3,4,2,3,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,-1,2,3,2,2,-1,-1,-1,61,46,60,391,389,423
6077,131,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,5,5,5,83,94,80,467,503,456
6078,131,2,1,1,1,1,1,2,2,2,5,4,4,3,5,4,3,3,4,2,4,2,1,2,2,4,4,4,5,5,5,4,3,3,3,2,3,2,2,2,3,4,4,3,4,4,2,1,2,2,1,5,5,5,97,100,90,631,683,480
6079,131,2,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,2,3,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,1,53,22,10,376,275,288
6080,131,2,5,5,4,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,4,3,3,2,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,2,4,4,3,80,22,15,455,275,288
6081,131,2,5,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,2,2,3,4,5,73,85,100,433,465,637
6082,131,2,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,5,4,94,100,80,562,683,456
6083,131,2,4,4,4,4,4,5,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,4,4,4,4,5,3,82,76,50,467,445,406
6084,131,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,62,31,45,399,344,397
6085,131,2,4,4,3,3,4,3,3,3,3,2,2,2,3,3,2,2,2,3,1,1,3,1,1,1,1,4,2,1,3,3,4,3,1,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,-1,-1,-1,53,25,15,376,311,288
6086,131,2,5,5,5,5,4,3,4,1,4,4,3,4,4,3,3,5,3,4,3,2,4,2,2,4,2,1,3,4,2,2,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3,3,4,5,2,79,64,35,443,423,374
6087,131,2,5,4,4,4,4,4,4,4,3,4,3,5,3,3,2,4,5,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,55,25,35,383,311,374
6088,131,2,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,4,3,1,1,4,4,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,2,2,3,2,3,74,40,35,433,374,374
6089,131,2,4,4,4,4,4,4,3,4,3,4,4,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,4,3,3,78,82,60,443,458,423
6090,131,2,5,5,5,5,4,5,4,4,4,4,4,4,5,5,5,4,4,4,3,1,4,2,2,3,3,3,3,3,4,4,3,3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,2,2,3,4,4,4,61,73,40,399,439,386
6091,131,2,5,4,3,3,3,3,3,4,5,5,5,5,5,5,5,5,4,3,4,2,4,3,3,4,5,4,5,5,5,5,4,4,3,3,3,3,4,2,3,3,3,4,4,3,4,4,4,4,4,4,5,5,94,91,85,562,486,467
6092,131,2,3,4,3,3,4,4,4,3,5,5,5,4,4,4,3,5,2,2,3,2,2,3,4,4,3,3,3,2,2,4,3,4,4,4,3,2,2,2,3,3,3,2,2,3,3,2,3,2,3,5,5,5,74,91,80,433,486,456
6093,131,2,5,3,3,5,5,3,3,3,5,3,4,4,3,3,3,3,4,3,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,50,34,30,368,356,358
6094,131,2,5,5,4,5,5,5,5,5,4,4,4,3,3,4,5,2,2,2,1,1,1,1,1,3,2,2,4,1,1,1,4,3,3,4,3,4,4,4,3,3,3,3,4,4,2,1,2,2,3,2,4,5,39,49,50,335,395,406
6095,131,2,5,3,4,5,3,4,3,4,3,4,4,4,3,4,2,2,2,3,3,3,4,3,3,4,4,4,3,4,4,3,3,3,3,3,2,2,3,2,2,2,2,2,2,3,2,3,3,3,2,4,5,4,71,70,40,424,434,386
6096,131,2,5,5,5,5,5,5,4,5,5,5,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,3,5,4,5,5,4,4,3,4,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,20,34,15,241,356,288
6097,131,2,3,2,3,3,3,3,2,3,5,5,5,5,5,5,5,5,5,3,4,3,1,4,2,2,2,3,3,2,3,4,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,67,37,50,407,366,406
6098,131,2,5,3,5,5,4,5,3,5,4,3,5,5,4,5,4,5,5,5,5,5,5,4,5,3,4,3,3,2,3,3,3,3,2,3,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,3,1,1,57,37,30,383,366,358
6099,131,2,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,74,43,50,433,382,406
6100,131,2,3,4,4,4,4,5,4,5,5,5,5,5,5,5,4,5,5,4,3,3,2,2,3,4,2,3,3,3,4,3,4,4,3,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,3,5,4,5,70,55,35,424,407,374
6101,131,2,5,4,4,5,4,4,4,3,4,5,5,5,5,5,5,5,4,4,4,3,2,3,4,3,3,3,3,3,4,4,3,3,2,3,4,4,4,4,4,2,2,2,3,3,3,2,4,3,3,4,4,4,59,58,20,391,412,289
6102,131,2,5,5,4,5,5,2,4,1,5,5,5,5,4,5,4,5,3,4,2,2,4,2,2,4,4,4,5,5,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,3,2,3,2,3,5,5,5,85,67,85,483,428,467
6103,131,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,2,3,1,2,3,3,1,4,3,5,3,5,5,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,1,1,1,27,34,50,288,356,406
6104,131,2,5,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,3,2,3,2,3,3,3,3,3,3,4,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,74,55,40,433,407,386
6105,131,2,4,4,3,4,4,3,4,2,3,3,3,4,3,4,4,3,2,2,2,2,2,2,2,2,2,3,2,2,4,3,3,3,2,3,3,3,3,3,3,4,3,3,4,3,2,2,3,2,2,4,2,5,63,37,35,399,366,374
6106,131,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,4,2,2,3,2,3,1,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,4,4,4,56,58,55,383,412,415
6107,131,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,31,22,20,303,275,289
6108,131,2,5,5,4,4,4,5,4,5,5,3,4,4,5,4,3,4,2,3,2,1,1,2,3,3,2,3,4,3,5,4,3,3,2,3,3,2,3,2,3,4,4,3,4,4,2,1,2,2,1,3,2,4,68,46,50,415,389,406
6109,131,2,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,4,4,4,51,40,45,368,374,397
6110,131,2,2,3,5,3,3,4,2,5,4,4,4,4,4,5,3,3,3,2,1,2,4,3,2,5,4,4,4,4,3,4,4,3,2,3,3,2,4,3,3,4,4,4,4,3,2,2,2,1,3,4,4,5,89,97,100,501,534,637
6111,131,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,54,52,50,376,401,406
6112,131,2,5,5,4,5,3,3,3,3,1,2,1,1,3,3,1,1,1,3,3,2,3,3,3,3,3,2,5,4,5,3,3,3,2,4,4,4,4,3,3,2,1,1,2,1,3,2,1,1,2,5,2,1,61,40,30,399,374,358
6113,131,2,4,4,3,4,5,3,3,2,5,5,5,5,5,5,4,4,5,3,3,3,2,3,3,4,3,4,5,3,3,3,3,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,3,3,5,4,3,74,43,40,433,382,386
6114,131,2,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,2,2,4,2,2,2,1,3,2,2,2,1,2,2,2,2,1,2,5,5,5,70,70,75,415,434,447
6115,131,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2,2,2,2,4,4,4,83,52,70,467,401,439
6116,131,2,5,5,5,5,5,5,5,5,3,1,2,2,2,3,1,2,1,1,2,2,4,1,2,1,1,2,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,38,28,35,335,330,374
6117,131,2,4,4,2,5,4,1,4,1,4,3,3,3,4,4,2,2,2,2,1,1,2,1,1,3,1,3,4,3,3,2,2,3,2,2,3,3,3,3,3,1,2,2,1,2,4,4,4,4,4,4,5,4,80,100,70,455,683,439
6118,131,2,5,5,5,5,5,5,5,5,5,4,3,5,4,4,5,3,2,2,1,1,5,3,3,2,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,-1,-1,-1,70,52,50,424,401,406
6119,131,2,4,3,3,3,3,4,3,4,4,4,5,4,3,3,2,3,2,3,4,3,3,4,3,3,3,3,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,1,3,65,16,95,407,264,500
6120,131,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,2,1,1,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,4,3,3,1,2,3,4,4,4,4,5,5,5,80,85,55,455,465,415
6121,131,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,2,5,1,3,4,4,3,3,3,3,3,3,3,2,2,4,4,3,3,4,3,4,3,3,4,4,3,4,4,28,19,15,288,264,288
6122,131,2,3,3,3,4,4,3,3,2,4,4,3,3,4,4,3,3,3,3,1,2,1,3,2,2,2,2,4,2,3,3,3,3,2,3,3,3,3,3,3,1,1,2,1,1,2,3,2,2,3,4,4,4,78,55,35,443,407,374
6123,131,2,5,5,4,4,4,4,3,4,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,3,4,2,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,-1,-1,-1,68,88,50,415,475,406
6124,131,2,4,3,2,3,4,1,3,1,3,3,3,3,2,5,4,3,4,3,3,3,2,3,3,2,3,3,4,3,2,4,3,2,1,3,2,2,1,2,1,1,2,2,1,2,2,2,3,3,2,-1,-1,-1,71,64,50,424,423,406
6125,131,2,5,4,4,4,3,4,3,3,5,5,5,4,4,5,5,5,5,4,3,4,3,3,3,4,3,3,3,3,4,5,3,3,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,60,52,45,391,401,397
6126,131,2,3,3,2,4,3,2,4,2,4,4,4,4,4,4,3,3,3,4,4,4,3,2,2,3,3,3,3,2,3,4,3,2,3,2,2,2,2,2,2,3,2,3,3,3,2,2,3,2,2,4,3,4,78,79,80,443,451,456
6127,131,2,4,5,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,3,4,3,4,4,4,4,4,4,5,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,3,5,5,5,89,97,90,501,534,480
6128,131,2,4,4,3,3,4,4,3,3,4,4,4,5,5,5,3,4,3,3,2,2,2,3,3,3,3,2,4,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,76,67,70,443,428,439
6129,131,2,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,4,3,4,4,3,3,4,4,3,4,3,5,5,3,3,2,4,3,3,3,2,2,2,3,3,3,3,2,2,3,3,2,4,5,5,74,82,80,433,458,456
6130,131,2,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4,3,3,2,4,5,3,4,4,2,2,3,5,5,3,2,3,3,4,4,4,4,4,2,2,3,3,2,2,2,2,2,2,-1,-1,-1,56,34,30,383,356,358
6131,131,2,4,3,3,4,4,3,3,2,4,3,4,4,4,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,2,3,2,2,2,2,3,2,3,2,3,3,2,3,4,4,4,59,91,75,391,486,447
6132,132,1,5,4,3,5,4,3,3,3,2,3,3,4,4,4,5,4,4,2,4,4,5,4,3,3,3,2,3,5,3,2,3,3,3,3,3,4,4,3,3,3,2,4,2,3,2,2,3,2,1,4,3,3,50,67,50,368,428,406
6133,132,2,5,4,4,5,5,3,4,3,4,4,3,4,5,4,4,4,2,2,2,1,3,2,2,3,3,2,3,4,3,3,2,4,2,2,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,5,5,3,66,85,55,407,465,415
6134,132,2,5,3,5,5,3,5,3,1,5,5,4,4,3,4,2,5,2,1,1,1,4,1,2,2,4,5,5,4,5,3,4,1,1,2,3,2,2,1,1,2,2,1,2,2,2,2,2,1,1,3,5,4,68,31,40,415,344,386
6135,132,1,5,5,5,5,3,5,5,5,4,3,3,2,3,4,3,5,1,1,5,1,2,5,5,3,4,3,2,5,5,5,2,3,3,3,4,3,2,2,1,3,3,2,3,3,2,3,3,3,3,5,4,1,65,28,35,407,330,374
6136,132,2,5,4,4,5,4,5,4,4,4,5,5,5,5,5,4,3,3,2,4,4,1,4,3,4,4,3,4,4,3,4,3,4,4,3,3,4,4,4,4,3,3,3,4,3,3,2,4,3,3,5,5,5,74,79,40,424,451,386
6137,132,1,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,4,2,3,3,3,4,3,3,3,2,2,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,42,70,55,344,434,415
6138,132,2,4,3,4,5,4,4,4,4,5,5,5,5,5,5,4,5,3,2,5,5,2,4,4,3,5,5,5,5,5,5,4,3,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,5,5,5,84,88,80,467,475,456
6139,132,2,5,4,5,5,5,3,4,2,4,5,5,5,5,5,5,5,5,3,4,4,2,4,4,4,3,3,3,4,4,5,3,3,3,3,3,2,2,3,2,2,2,2,3,2,3,2,3,2,2,4,4,4,86,79,65,483,451,431
6140,132,2,3,3,3,5,3,3,3,3,4,4,4,4,5,4,3,4,4,3,1,1,1,1,1,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,-1,-1,-1,38,34,35,335,356,374
6141,132,2,4,3,4,5,4,3,3,3,4,5,4,5,4,3,3,2,3,3,4,4,2,3,3,3,3,4,4,3,4,3,4,2,2,3,4,4,4,3,4,2,2,4,2,2,3,3,4,3,3,5,4,4,67,52,35,407,401,374
6142,132,2,4,4,3,5,4,3,3,3,4,3,4,4,3,4,3,3,2,2,3,3,1,3,3,3,5,4,4,4,4,4,3,3,3,3,3,2,4,3,3,2,2,3,2,2,2,2,4,3,3,5,4,4,78,70,55,443,434,415
6143,132,2,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,88,97,80,501,534,456
6144,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
6145,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
6146,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,2,2,3,2,3,3,3,3,3,2,3,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
6147,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,3,3,3,3,2,3,2,2,3,2,2,2,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
6148,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,3,2,2,2,2,2,3,3,3,3,2,3,3,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
6149,133,1,4,3,3,4,3,3,3,2,3,4,3,3,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,1,4,4,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,3,2,2,2,4,3,3,59,67,40,391,428,386
6150,133,1,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,3,2,1,1,3,3,2,1,1,3,2,4,3,2,3,3,3,2,2,2,3,2,2,1,1,3,3,2,2,2,3,2,1,1,1,26,73,60,288,439,423
6151,133,1,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,41,64,20,344,423,289
6152,133,1,5,4,3,5,4,2,4,2,4,5,5,5,2,5,5,4,5,3,3,2,-1,3,2,2,3,3,3,3,3,4,3,3,2,-1,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2,4,4,4,56,70,40,383,434,386
6153,133,1,4,4,3,4,4,3,4,2,5,5,5,5,5,5,4,4,5,5,3,5,5,3,3,4,4,3,5,3,4,4,3,4,4,4,3,3,3,3,4,3,3,4,2,2,3,3,3,3,3,5,5,5,60,82,45,391,458,397
6154,133,1,4,3,3,4,3,3,3,2,3,3,3,3,4,3,4,4,3,2,3,3,3,2,2,2,2,3,3,2,3,3,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2,3,2,2,3,2,4,27,19,25,288,264,335
6155,133,1,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,45,10,15,352,264,288
6156,133,1,5,4,4,4,3,3,3,2,5,5,5,5,5,5,4,4,3,5,5,5,4,3,3,2,2,3,3,2,3,4,2,3,2,4,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,3,2,58,61,55,391,418,415
6157,133,1,4,3,2,2,3,2,3,3,2,1,1,1,1,1,1,1,1,3,2,1,2,2,4,3,3,3,3,4,1,1,3,2,3,3,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,2,3,65,79,50,407,451,406
6158,133,1,5,5,5,5,5,4,4,4,5,5,5,5,4,3,4,4,3,2,2,2,2,3,3,3,3,3,4,3,2,3,3,3,3,2,4,4,4,4,4,3,2,2,2,2,3,3,3,2,2,4,3,3,65,67,60,407,428,423
6159,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6160,133,1,4,3,3,3,3,3,3,3,4,4,4,4,5,5,4,4,4,3,3,1,1,3,3,3,3,3,4,3,4,4,2,4,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,37,37,10,335,366,288
6161,133,1,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,3,4,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,79,76,75,455,445,447
6162,133,1,5,5,4,4,4,4,3,3,4,4,4,4,5,4,4,3,4,5,4,4,5,3,4,3,3,4,3,3,4,5,4,4,3,3,4,4,3,3,3,3,3,2,1,1,1,2,3,3,3,5,4,4,32,40,30,315,374,358
6163,133,1,5,5,4,5,5,3,3,4,3,2,1,3,2,3,2,1,1,4,3,4,2,3,3,4,2,4,4,1,1,2,3,3,3,2,4,4,4,4,4,2,2,2,2,2,3,2,2,3,3,-1,-1,5,76,70,45,443,434,397
6164,133,1,5,1,5,5,1,1,1,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,1,1,2,2,2,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,5,5,5,62,58,30,399,412,358
6165,133,1,3,3,3,4,3,3,3,3,5,5,5,3,5,3,5,4,4,3,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,3,3,3,2,2,1,3,3,2,1,1,1,1,1,1,1,1,54,40,55,376,374,415
6166,133,1,4,3,3,3,3,5,3,4,5,5,5,4,5,5,3,2,2,1,3,1,1,1,1,4,1,1,1,1,3,3,3,3,1,2,2,2,3,2,2,4,4,4,4,4,1,1,1,1,1,4,2,5,58,58,45,391,412,397
6167,133,1,5,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,2,5,5,5,5,5,5,5,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,-1,5,5,76,97,100,443,534,637
6168,133,1,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,3,4,3,3,4,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,5,5,5,56,82,65,376,458,431
6169,133,1,3,3,4,5,4,5,3,4,3,4,5,5,5,4,2,2,5,4,4,3,5,4,4,2,3,5,5,4,3,2,3,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,52,58,40,376,412,386
6170,133,1,4,3,3,4,3,3,3,3,4,4,4,5,5,5,5,5,5,3,4,4,3,3,3,3,3,2,4,3,3,2,4,4,4,4,2,2,2,2,2,4,4,4,4,4,3,3,3,2,2,3,3,3,41,52,55,335,401,415
6171,133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6172,133,1,5,4,3,4,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,4,3,4,4,3,2,2,3,3,2,4,4,3,3,4,2,3,3,4,2,3,4,4,79,85,40,455,465,386
6173,133,1,3,3,4,4,3,2,3,2,4,5,4,3,3,4,3,4,2,3,2,2,2,3,2,3,4,4,4,4,3,4,3,4,2,3,3,3,3,3,3,1,1,2,1,1,4,4,4,4,3,3,4,2,45,79,50,352,451,406
6174,133,1,4,3,4,4,3,4,3,4,3,4,3,3,4,4,3,3,2,3,2,3,2,2,2,2,3,3,3,2,3,4,3,2,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,4,4,4,73,85,50,433,465,406
6175,133,1,4,4,3,4,3,2,3,2,3,4,4,3,4,4,3,3,3,2,3,2,2,2,2,3,2,2,3,3,4,4,4,4,4,4,3,3,2,3,2,3,3,2,2,2,3,3,2,3,2,4,5,4,82,100,70,467,683,439
6176,133,1,5,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,2,2,2,3,3,3,3,3,2,4,1,2,2,3,4,3,3,3,2,3,3,2,2,2,3,3,3,2,2,2,2,2,4,3,4,67,91,30,415,486,358
6177,133,1,4,5,3,5,4,4,3,5,5,5,5,5,5,5,3,4,2,2,3,1,3,3,3,4,3,2,3,3,2,3,2,2,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,3,3,59,64,60,391,423,423
